Availability 30;Availability 60;Availability 90;Availability 365;Accommodates;Bathrooms;Bedrooms;Beds;Price;Cleaning Fee;Guests Included;Neighbourhood Cleansed_mean_encoded;Neighbourhood Group Cleansed_mean_encoded;Room Type_mean_encoded
3;15;30;296;2;1.0;1.0;1.0;59.0;0.0;1;64.08641975308642;52.2472647702407;87.29660587639312
5;27;48;323;2;1.0;1.0;1.0;25.0;0.0;1;60.342919153553986;72.77179221548025;34.25513598121698
7;15;22;99;7;3.0;3.0;6.0;155.0;65.0;4;85.58936170212766;72.77179221548025;87.29660587639312
0;0;0;189;2;2.0;1.0;1.0;19.0;0.0;1;40.07692307692308;39.35897435897436;34.25513598121698
17;47;73;195;6;1.5;1.0;4.0;25.0;0.0;2;34.36363636363637;36.6605504587156;34.25513598121698
15;39;64;249;4;1.0;2.0;4.0;70.0;30.0;1;85.58936170212766;72.77179221548025;87.29660587639312
0;0;4;279;1;1.0;1.0;1.0;19.0;0.0;1;48.46524064171123;85.65113636363637;34.25513598121698
11;31;61;336;4;2.0;1.0;1.0;30.0;0.0;2;67.61974944731024;72.77179221548025;34.25513598121698
30;60;90;365;1;1.0;1.0;1.0;60.0;0.0;1;28.140350877192983;39.63456090651558;34.25513598121698
11;41;71;71;2;2.0;1.0;1.0;42.0;12.0;1;57.19607843137255;70.86238532110092;34.25513598121698
25;49;79;348;3;1.0;1.0;2.0;36.0;0.0;2;43.833333333333336;46.363751584283904;87.29660587639312
2;2;2;2;2;1.0;1.0;1.0;45.0;0.0;1;60.342919153553986;72.77179221548025;87.29660587639312
22;52;82;357;2;1.0;1.0;1.0;71.0;0.0;1;53.4264705882353;85.65113636363637;87.29660587639312
1;14;44;319;4;1.0;1.0;2.0;57.0;20.0;2;60.342919153553986;72.77179221548025;87.29660587639312
4;23;49;140;3;1.0;1.0;1.0;60.0;24.0;2;52.86641221374046;46.363751584283904;87.29660587639312
9;22;52;236;6;1.0;3.0;5.0;80.0;30.0;4;33.42307692307692;44.23841059602649;87.29660587639312
30;60;90;365;2;1.0;1.0;1.0;40.0;0.0;1;68.84;66.16144578313254;34.25513598121698
30;60;90;365;2;1.0;1.0;1.0;18.0;0.0;1;34.875;36.6605504587156;29.853403141361255
0;0;0;0;2;1.0;0.0;2.0;59.0;0.0;1;67.61974944731024;72.77179221548025;87.29660587639312
0;0;0;0;2;1.0;1.0;1.0;55.0;10.0;1;60.342919153553986;72.77179221548025;87.29660587639312
28;58;88;363;1;1.0;1.0;1.0;19.0;0.0;1;33.410714285714285;46.363751584283904;34.25513598121698
9;39;69;344;2;2.0;1.0;2.0;19.0;0.0;1;48.46524064171123;85.65113636363637;34.25513598121698
0;0;0;0;2;1.0;1.0;1.0;19.0;0.0;1;29.7;66.16144578313254;34.25513598121698
0;0;0;0;3;2.0;2.0;2.0;130.0;200.0;3;68.84;66.16144578313254;87.29660587639312
0;0;25;300;2;2.0;1.0;1.0;20.0;15.0;1;85.58936170212766;72.77179221548025;34.25513598121698
0;0;6;281;2;2.0;1.0;1.0;15.0;15.0;1;85.58936170212766;72.77179221548025;34.25513598121698
0;0;0;243;4;2.0;2.0;2.0;95.0;0.0;1;60.342919153553986;72.77179221548025;87.29660587639312
6;21;47;301;5;1.0;2.0;2.0;62.0;0.0;1;60.342919153553986;72.77179221548025;87.29660587639312
5;15;37;127;4;1.0;1.0;2.0;45.0;20.0;2;82.51466666666667;72.77179221548025;87.29660587639312
10;24;37;287;2;1.0;0.0;1.0;43.0;15.0;1;67.61974944731024;72.77179221548025;87.29660587639312
4;34;52;326;3;1.0;1.0;3.0;50.0;40.0;1;52.5;66.16144578313254;87.29660587639312
18;31;59;149;4;1.0;1.0;1.0;69.0;25.0;2;60.342919153553986;72.77179221548025;87.29660587639312
5;28;54;144;6;1.0;2.0;4.0;79.0;0.0;2;85.58936170212766;72.77179221548025;87.29660587639312
15;38;65;336;4;1.0;2.0;3.0;90.0;30.0;4;52.86641221374046;46.363751584283904;87.29660587639312
19;46;76;166;2;1.0;1.0;1.0;25.0;0.0;1;50.22222222222222;44.23841059602649;34.25513598121698
14;29;53;324;4;1.0;1.0;4.0;70.0;0.0;1;56.62637362637363;71.9791013584117;34.25513598121698
2;5;8;266;3;1.0;1.0;2.0;50.0;25.0;1;67.61974944731024;72.77179221548025;87.29660587639312
18;48;78;168;2;1.0;1.0;1.0;50.0;10.0;1;72.94174757281553;71.9791013584117;34.25513598121698
16;46;76;351;4;2.0;2.0;3.0;160.0;60.0;3;137.16959064327486;85.65113636363637;87.29660587639312
0;0;0;0;1;1.0;1.0;1.0;31.0;5.0;1;44.725;43.86363636363637;34.25513598121698
0;0;0;0;6;2.0;3.0;2.0;120.0;30.0;1;60.342919153553986;72.77179221548025;87.29660587639312
0;0;0;0;2;1.0;1.0;1.0;25.0;0.0;1;44.111111111111114;44.23841059602649;34.25513598121698
12;37;37;39;2;1.0;1.0;1.0;40.0;30.0;1;60.342919153553986;72.77179221548025;87.29660587639312
8;36;62;228;5;1.0;1.0;1.0;54.0;0.0;1;45.306451612903224;52.2472647702407;87.29660587639312
7;25;55;59;2;1.0;0.0;1.0;59.0;15.0;1;78.90445859872611;72.77179221548025;87.29660587639312
0;0;4;279;2;2.0;1.0;1.0;50.0;0.0;1;60.342919153553986;72.77179221548025;34.25513598121698
5;14;22;46;4;1.0;2.0;3.0;67.0;20.0;2;85.58936170212766;72.77179221548025;87.29660587639312
0;29;59;90;1;1.0;1.0;1.0;45.0;0.0;1;82.39354838709677;71.9791013584117;34.25513598121698
1;4;34;309;6;1.0;3.0;5.0;132.0;40.0;6;82.55238095238096;71.9791013584117;87.29660587639312
15;39;59;334;2;1.0;0.0;1.0;30.0;25.0;1;82.39354838709677;71.9791013584117;87.29660587639312
1;2;11;56;2;1.0;0.0;1.0;39.0;0.0;1;85.58936170212766;72.77179221548025;87.29660587639312
7;20;45;320;3;1.0;1.0;1.0;30.0;0.0;1;60.342919153553986;72.77179221548025;34.25513598121698
30;60;90;365;1;1.0;1.0;1.0;22.0;0.0;1;29.7;66.16144578313254;34.25513598121698
6;20;46;121;2;1.0;1.0;1.0;26.0;0.0;1;60.342919153553986;72.77179221548025;34.25513598121698
0;0;0;0;4;1.0;1.0;2.0;85.0;40.0;2;85.58936170212766;72.77179221548025;87.29660587639312
3;22;43;315;4;1.0;2.0;3.0;45.0;0.0;3;33.410714285714285;46.363751584283904;87.29660587639312
8;38;64;277;4;1.0;1.0;2.0;45.0;35.0;1;67.61974944731024;72.77179221548025;87.29660587639312
14;44;74;349;3;1.0;2.0;2.0;45.0;30.0;1;57.316901408450704;71.9791013584117;87.29660587639312
23;53;83;358;1;1.0;1.0;1.0;30.0;0.0;1;56.857142857142854;57.39890710382514;34.25513598121698
4;15;31;301;4;1.0;2.0;2.0;55.0;30.0;4;33.410714285714285;46.363751584283904;87.29660587639312
0;0;0;0;2;1.0;1.0;1.0;28.0;0.0;1;52.86641221374046;46.363751584283904;34.25513598121698
0;1;21;281;6;1.5;2.0;3.0;70.0;30.0;3;66.7984496124031;85.65113636363637;87.29660587639312
13;33;63;63;2;2.0;1.0;2.0;30.0;0.0;1;65.83333333333333;70.86238532110092;34.25513598121698
12;35;65;340;3;1.0;1.0;3.0;25.0;0.0;3;82.39354838709677;71.9791013584117;34.25513598121698
1;15;36;311;5;1.0;1.0;1.0;85.0;0.0;4;84.93013100436681;85.65113636363637;87.29660587639312
9;25;53;53;4;1.0;1.0;2.0;80.0;30.0;2;78.0656192236599;72.77179221548025;87.29660587639312
13;43;69;344;3;1.0;1.0;1.0;65.0;0.0;1;85.58936170212766;72.77179221548025;87.29660587639312
0;0;0;0;1;1.0;1.0;1.0;18.0;0.0;1;78.90445859872611;72.77179221548025;34.25513598121698
6;6;6;102;2;1.5;1.0;1.0;50.0;5.0;1;67.61974944731024;72.77179221548025;87.29660587639312
2;6;16;247;4;1.0;1.0;2.0;35.0;9.0;2;82.51466666666667;72.77179221548025;34.25513598121698
4;4;4;122;2;1.0;1.0;1.0;90.0;20.0;1;65.95817490494296;66.16144578313254;87.29660587639312
3;15;42;314;2;1.0;1.0;1.0;20.0;0.0;1;45.62222222222222;38.298611111111114;34.25513598121698
0;6;36;126;2;1.0;1.0;1.0;15.0;0.0;1;39.5;39.35897435897436;34.25513598121698
0;12;42;132;4;1.0;1.0;2.0;42.0;14.0;4;28.140350877192983;39.63456090651558;87.29660587639312
26;56;86;361;4;1.5;2.0;2.0;120.0;40.0;2;82.51466666666667;72.77179221548025;87.29660587639312
0;16;46;46;2;1.0;1.0;1.0;30.0;11.0;1;78.90445859872611;72.77179221548025;34.25513598121698
13;22;38;301;10;2.0;4.0;7.0;180.0;70.0;2;78.90445859872611;72.77179221548025;87.29660587639312
9;20;38;105;6;1.0;2.0;2.0;110.0;25.0;1;45.717241379310344;46.363751584283904;87.29660587639312
30;60;90;365;6;2.0;3.0;3.0;200.0;0.0;1;87.48611111111111;73.31741573033707;87.29660587639312
18;41;60;335;4;1.0;1.0;1.0;100.0;40.0;2;60.342919153553986;72.77179221548025;87.29660587639312
0;0;4;4;3;1.0;1.0;1.0;70.0;15.0;2;67.61974944731024;72.77179221548025;87.29660587639312
7;12;32;32;4;1.0;1.0;2.0;60.0;30.0;2;82.51466666666667;72.77179221548025;87.29660587639312
17;45;70;332;6;1.0;2.0;3.0;80.0;30.0;4;59.791666666666664;52.2472647702407;87.29660587639312
30;60;90;365;2;1.0;1.0;1.0;45.0;0.0;1;45.717241379310344;46.363751584283904;34.25513598121698
1;9;9;70;2;1.0;1.0;1.0;80.0;25.0;1;67.61974944731024;72.77179221548025;87.29660587639312
8;33;63;338;4;1.0;1.0;2.0;69.0;15.0;3;67.61974944731024;72.77179221548025;87.29660587639312
11;39;62;337;1;1.0;1.0;1.0;35.0;10.0;1;78.90445859872611;72.77179221548025;34.25513598121698
0;0;4;94;4;2.0;2.0;3.0;200.0;50.0;1;82.39354838709677;71.9791013584117;87.29660587639312
0;6;29;297;7;2.0;3.0;5.0;165.0;50.0;4;78.0656192236599;72.77179221548025;87.29660587639312
0;0;0;52;6;1.0;2.0;3.0;70.0;20.0;1;137.16959064327486;85.65113636363637;87.29660587639312
20;50;80;80;1;1.0;1.0;1.0;28.0;0.0;1;60.342919153553986;72.77179221548025;34.25513598121698
27;57;87;87;1;1.0;1.0;1.0;150.0;0.0;1;52.86641221374046;46.363751584283904;87.29660587639312
0;0;6;281;1;1.5;1.0;1.0;25.0;20.0;1;60.342919153553986;72.77179221548025;34.25513598121698
6;28;58;85;2;1.0;1.0;1.0;45.0;15.0;1;53.4264705882353;85.65113636363637;87.29660587639312
4;22;52;327;1;1.0;1.0;1.0;19.0;0.0;1;45.306451612903224;52.2472647702407;34.25513598121698
7;25;25;121;6;1.0;2.0;4.0;60.0;25.0;1;85.58936170212766;72.77179221548025;87.29660587639312
0;0;0;244;2;1.0;1.0;1.0;21.0;0.0;1;52.86641221374046;46.363751584283904;34.25513598121698
7;27;51;326;4;1.0;1.0;2.0;50.0;0.0;2;67.61974944731024;72.77179221548025;87.29660587639312
0;0;0;0;6;2.0;4.0;4.0;185.0;50.0;2;82.39354838709677;71.9791013584117;87.29660587639312
6;26;49;313;2;1.0;0.0;1.0;50.0;0.0;1;56.62637362637363;71.9791013584117;87.29660587639312
1;4;15;273;2;1.0;1.0;1.0;43.0;20.0;1;67.61974944731024;72.77179221548025;87.29660587639312
7;19;38;312;2;1.0;0.0;1.0;76.0;32.0;2;82.51466666666667;72.77179221548025;87.29660587639312
1;5;15;275;2;1.0;0.0;1.0;60.0;30.0;1;72.94174757281553;71.9791013584117;87.29660587639312
9;37;64;335;2;1.0;1.0;1.0;55.0;30.0;1;78.0656192236599;72.77179221548025;87.29660587639312
0;0;10;248;6;1.0;3.0;5.0;92.0;35.0;3;67.61974944731024;72.77179221548025;87.29660587639312
0;0;0;3;2;1.0;0.0;1.0;60.0;30.0;1;65.95817490494296;66.16144578313254;87.29660587639312
3;9;15;246;6;1.0;2.0;4.0;150.0;0.0;1;65.95817490494296;66.16144578313254;87.29660587639312
9;27;42;212;8;2.0;3.0;5.0;179.0;35.0;6;85.58936170212766;72.77179221548025;87.29660587639312
30;60;90;365;2;1.0;1.0;1.0;35.0;0.0;1;60.33673469387755;73.31741573033707;34.25513598121698
8;14;44;44;2;1.0;1.0;1.0;35.0;0.0;1;48.46524064171123;85.65113636363637;34.25513598121698
0;0;0;0;3;1.0;2.0;2.0;59.0;0.0;1;78.0656192236599;72.77179221548025;87.29660587639312
16;16;16;266;2;;1.0;;35.0;0.0;1;48.46524064171123;85.65113636363637;34.25513598121698
6;26;56;56;6;1.0;2.0;4.0;75.0;40.0;2;75.41904761904762;70.86238532110092;87.29660587639312
0;0;6;281;1;2.0;1.0;1.0;32.0;0.0;1;78.0656192236599;72.77179221548025;34.25513598121698
0;0;6;281;2;1.0;1.0;2.0;18.0;0.0;1;48.46524064171123;85.65113636363637;34.25513598121698
1;5;5;263;4;1.0;2.0;3.0;79.0;30.0;2;116.19791666666667;85.65113636363637;87.29660587639312
14;40;70;345;1;1.0;1.0;1.0;24.0;0.0;1;58.857142857142854;39.35897435897436;34.25513598121698
1;1;1;189;3;1.0;2.0;2.0;63.0;0.0;1;59.791666666666664;52.2472647702407;87.29660587639312
15;33;44;288;5;1.0;2.0;3.0;68.0;0.0;1;66.7984496124031;85.65113636363637;87.29660587639312
0;0;0;0;2;1.0;0.0;1.0;40.0;10.0;1;60.342919153553986;72.77179221548025;87.29660587639312
1;15;15;15;1;1.0;1.0;1.0;22.0;5.0;1;41.56962025316456;52.2472647702407;34.25513598121698
23;53;83;83;2;2.0;1.0;1.0;35.0;10.0;1;67.61974944731024;72.77179221548025;34.25513598121698
9;27;52;305;2;1.0;1.0;1.0;24.0;15.0;2;33.410714285714285;46.363751584283904;34.25513598121698
27;57;84;359;3;1.0;1.0;3.0;29.0;0.0;1;60.342919153553986;72.77179221548025;34.25513598121698
0;0;0;0;3;1.0;0.0;2.0;46.0;0.0;1;56.62637362637363;71.9791013584117;87.29660587639312
8;32;51;326;2;1.0;1.0;1.0;45.0;0.0;1;82.55238095238096;71.9791013584117;87.29660587639312
6;36;66;93;1;2.0;0.0;1.0;40.0;30.0;1;60.342919153553986;72.77179221548025;34.25513598121698
6;6;6;211;4;1.0;1.0;2.0;90.0;0.0;1;82.55238095238096;71.9791013584117;87.29660587639312
5;20;29;29;2;2.0;1.0;1.0;15.0;10.0;1;85.58936170212766;72.77179221548025;34.25513598121698
0;14;44;319;2;1.0;1.0;2.0;31.0;30.0;1;60.342919153553986;72.77179221548025;34.25513598121698
0;6;36;311;1;1.5;1.0;1.0;30.0;0.0;1;67.61974944731024;72.77179221548025;34.25513598121698
9;26;51;326;1;1.0;1.0;2.0;25.0;0.0;1;60.342919153553986;72.77179221548025;34.25513598121698
0;0;6;62;2;1.5;1.0;1.0;25.0;0.0;1;65.95817490494296;66.16144578313254;34.25513598121698
20;20;20;20;4;1.0;1.0;2.0;42.0;0.0;2;55.23684210526316;39.63456090651558;87.29660587639312
0;0;24;24;5;1.0;2.0;2.0;70.0;27.0;3;65.95817490494296;66.16144578313254;87.29660587639312
0;0;7;282;3;1.0;1.0;2.0;80.0;50.0;2;50.22222222222222;44.23841059602649;87.29660587639312
25;55;85;360;1;1.0;1.0;1.0;26.0;10.0;1;60.342919153553986;72.77179221548025;34.25513598121698
20;39;60;323;5;1.0;1.0;4.0;60.0;0.0;2;45.717241379310344;46.363751584283904;87.29660587639312
7;7;10;285;2;1.0;1.0;1.0;38.0;0.0;1;78.0656192236599;72.77179221548025;34.25513598121698
19;47;73;163;2;1.0;1.0;1.0;20.0;0.0;1;50.0;39.63456090651558;34.25513598121698
10;40;70;345;3;1.0;0.0;3.0;130.0;40.0;2;85.58936170212766;72.77179221548025;87.29660587639312
5;12;31;304;4;1.0;1.0;2.0;90.0;20.0;2;85.58936170212766;72.77179221548025;87.29660587639312
21;50;76;349;3;1.0;1.0;3.0;80.0;30.0;1;82.39354838709677;71.9791013584117;87.29660587639312
0;0;6;97;2;1.0;1.0;2.0;35.0;9.0;1;84.93013100436681;85.65113636363637;34.25513598121698
15;37;57;293;3;1.0;1.0;3.0;65.0;0.0;1;60.342919153553986;72.77179221548025;34.25513598121698
18;45;75;75;1;1.0;1.0;1.0;20.0;0.0;1;60.342919153553986;72.77179221548025;29.853403141361255
3;22;44;50;12;6.0;6.0;2.0;300.0;0.0;1;57.316901408450704;71.9791013584117;87.29660587639312
5;16;38;298;4;1.0;1.0;2.0;79.0;0.0;1;78.0656192236599;72.77179221548025;34.25513598121698
0;0;0;0;3;1.0;0.0;2.0;34.0;0.0;1;82.55238095238096;71.9791013584117;87.29660587639312
4;16;26;253;2;1.0;1.0;1.0;30.0;0.0;1;78.0656192236599;72.77179221548025;34.25513598121698
0;0;11;286;2;1.0;2.0;2.0;50.0;50.0;1;63.89090909090909;73.31741573033707;87.29660587639312
11;24;52;327;4;1.0;1.0;2.0;50.0;25.0;3;60.342919153553986;72.77179221548025;87.29660587639312
0;0;4;77;2;1.0;1.0;1.0;60.0;20.0;1;56.62637362637363;71.9791013584117;87.29660587639312
0;0;3;278;3;1.0;1.0;1.0;60.0;30.0;2;67.61974944731024;72.77179221548025;87.29660587639312
5;12;26;162;6;2.0;2.0;4.0;102.0;52.0;1;78.0656192236599;72.77179221548025;87.29660587639312
2;5;11;242;2;1.0;1.0;1.0;18.0;0.0;3;58.56521739130435;70.86238532110092;34.25513598121698
9;20;33;33;6;1.0;2.0;4.0;110.0;25.0;1;45.42696629213483;46.363751584283904;87.29660587639312
12;37;67;342;2;2.0;1.0;1.0;90.0;50.0;1;116.19791666666667;85.65113636363637;87.29660587639312
6;15;45;318;4;1.0;1.0;2.0;89.0;18.0;2;82.51466666666667;72.77179221548025;87.29660587639312
29;59;89;364;2;2.0;1.0;1.0;80.0;0.0;1;78.90445859872611;72.77179221548025;34.25513598121698
0;0;0;0;1;1.0;1.0;1.0;10.0;15.0;1;25.107142857142858;33.50632911392405;29.853403141361255
10;40;70;345;2;1.0;0.0;1.0;33.0;70.0;2;48.333333333333336;52.2472647702407;87.29660587639312
7;37;67;342;2;1.0;1.0;1.0;35.0;30.0;1;78.0656192236599;72.77179221548025;34.25513598121698
8;32;58;148;4;1.0;1.0;2.0;58.0;24.0;2;67.61974944731024;72.77179221548025;87.29660587639312
14;27;28;60;4;1.0;0.0;1.0;59.0;30.0;1;82.39354838709677;71.9791013584117;87.29660587639312
17;37;60;86;4;1.0;1.0;1.0;55.0;20.0;2;60.342919153553986;72.77179221548025;87.29660587639312
0;29;49;324;1;1.0;1.0;1.0;17.0;0.0;1;31.5;36.21621621621622;34.25513598121698
7;24;49;112;8;2.0;3.0;4.0;101.0;60.0;1;116.19791666666667;85.65113636363637;87.29660587639312
0;0;0;35;2;1.0;1.0;1.0;210.0;200.0;1;116.19791666666667;85.65113636363637;87.29660587639312
24;54;84;359;2;1.0;1.0;1.0;145.0;70.0;1;67.61974944731024;72.77179221548025;87.29660587639312
20;50;80;355;1;;1.0;1.0;40.0;0.0;1;82.51466666666667;72.77179221548025;34.25513598121698
1;14;38;39;6;1.0;2.0;5.0;65.0;25.0;5;67.61974944731024;72.77179221548025;87.29660587639312
30;60;90;365;2;1.0;1.0;1.0;46.0;0.0;1;65.95817490494296;66.16144578313254;34.25513598121698
12;30;40;301;3;1.0;1.0;2.0;63.0;20.0;2;60.342919153553986;72.77179221548025;87.29660587639312
16;46;68;302;2;1.0;1.0;2.0;25.0;0.0;1;55.97435897435897;51.07333333333333;34.25513598121698
3;6;16;101;5;1.0;2.0;4.0;70.0;0.0;2;52.86641221374046;46.363751584283904;87.29660587639312
0;0;0;0;2;2.0;1.0;1.0;70.0;0.0;1;85.58936170212766;72.77179221548025;34.25513598121698
3;8;16;220;5;2.0;2.0;3.0;85.0;20.0;2;85.58936170212766;72.77179221548025;87.29660587639312
12;23;53;54;2;1.0;1.0;1.0;20.0;6.0;1;45.42696629213483;46.363751584283904;34.25513598121698
5;11;41;64;2;1.0;1.0;1.0;33.0;0.0;1;60.342919153553986;72.77179221548025;34.25513598121698
12;42;72;162;3;1.0;1.0;2.0;40.0;8.0;1;85.58936170212766;72.77179221548025;34.25513598121698
11;37;67;335;2;1.0;1.0;1.0;28.0;0.0;1;60.342919153553986;72.77179221548025;34.25513598121698
10;24;30;294;4;1.0;1.0;2.0;60.0;20.0;2;82.51466666666667;72.77179221548025;87.29660587639312
14;31;48;139;2;1.0;1.0;1.0;69.0;25.0;1;78.0656192236599;72.77179221548025;87.29660587639312
0;0;13;270;1;1.0;1.0;1.0;12.0;12.0;1;39.3235294117647;38.298611111111114;34.25513598121698
9;23;37;312;3;1.0;1.0;2.0;75.0;30.0;3;60.342919153553986;72.77179221548025;87.29660587639312
0;0;0;194;7;1.5;3.0;5.0;84.0;0.0;1;60.342919153553986;72.77179221548025;87.29660587639312
12;31;37;37;2;1.0;1.0;1.0;27.0;6.0;2;78.90445859872611;72.77179221548025;29.853403141361255
5;22;52;327;2;1.0;1.0;1.0;45.0;30.0;1;78.0656192236599;72.77179221548025;87.29660587639312
30;60;90;365;2;2.0;1.0;1.0;35.0;25.0;1;58.56521739130435;70.86238532110092;34.25513598121698
30;60;90;365;1;1.0;1.0;1.0;122.0;0.0;1;68.84;66.16144578313254;29.853403141361255
0;0;6;277;6;1.0;3.0;3.0;90.0;20.0;6;65.83333333333333;70.86238532110092;87.29660587639312
5;13;22;287;4;1.0;1.0;1.0;90.0;40.0;2;137.16959064327486;85.65113636363637;87.29660587639312
1;6;20;196;7;1.0;1.0;1.0;70.0;30.0;2;78.0656192236599;72.77179221548025;87.29660587639312
30;60;90;365;4;2.0;2.0;3.0;150.0;0.0;1;44.725;43.86363636363637;87.29660587639312
11;32;58;242;4;1.0;1.0;1.0;103.0;77.0;2;78.0656192236599;72.77179221548025;87.29660587639312
0;0;6;281;2;1.0;1.0;1.0;28.0;20.0;1;65.83333333333333;70.86238532110092;34.25513598121698
15;24;35;306;6;2.0;3.0;4.0;120.0;30.0;6;75.41904761904762;70.86238532110092;87.29660587639312
30;60;90;365;1;1.0;1.0;1.0;30.0;0.0;1;59.4375;44.23841059602649;34.25513598121698
0;0;0;187;1;2.0;1.0;1.0;22.0;10.0;1;37.12562814070352;34.444148936170215;34.25513598121698
0;0;0;0;6;1.5;2.0;3.0;125.0;0.0;2;85.58936170212766;72.77179221548025;87.29660587639312
11;32;52;327;6;4.0;3.0;7.0;138.0;75.0;6;67.61974944731024;72.77179221548025;87.29660587639312
0;0;0;0;4;2.0;2.0;3.0;90.0;0.0;1;60.342919153553986;72.77179221548025;87.29660587639312
6;15;30;261;5;1.0;2.0;3.0;79.0;25.0;2;85.58936170212766;72.77179221548025;87.29660587639312
30;60;90;365;1;1.0;1.0;1.0;35.0;0.0;1;67.61974944731024;72.77179221548025;34.25513598121698
4;16;35;125;5;1.0;2.0;2.0;83.0;20.0;4;60.342919153553986;72.77179221548025;87.29660587639312
1;9;9;63;2;1.0;0.0;1.0;55.0;19.0;1;69.18333333333334;71.9791013584117;87.29660587639312
0;0;0;0;1;1.0;1.0;1.0;18.0;0.0;1;85.58936170212766;72.77179221548025;34.25513598121698
0;0;7;282;1;1.0;1.0;1.0;25.0;0.0;1;57.316901408450704;71.9791013584117;34.25513598121698
15;33;49;319;4;1.0;0.0;2.0;75.0;10.0;3;65.83333333333333;70.86238532110092;87.29660587639312
24;54;84;359;4;1.0;2.0;2.0;73.0;0.0;1;33.666666666666664;38.298611111111114;87.29660587639312
4;9;25;288;4;1.0;1.0;2.0;75.0;35.0;2;82.51466666666667;72.77179221548025;87.29660587639312
0;0;0;250;6;1.0;2.0;4.0;50.0;0.0;1;78.0656192236599;72.77179221548025;87.29660587639312
14;42;44;295;2;1.0;1.0;2.0;18.0;0.0;1;55.23684210526316;39.63456090651558;29.853403141361255
17;47;74;349;4;1.0;1.0;1.0;100.0;58.0;1;67.61974944731024;72.77179221548025;87.29660587639312
16;36;53;324;2;1.0;1.0;2.0;65.0;0.0;1;78.90445859872611;72.77179221548025;34.25513598121698
2;14;20;284;2;1.0;1.0;1.0;27.0;7.0;2;67.61974944731024;72.77179221548025;34.25513598121698
0;21;26;26;2;1.0;1.0;1.0;65.0;20.0;1;56.62637362637363;71.9791013584117;87.29660587639312
0;0;0;0;6;1.0;3.0;3.0;78.0;0.0;1;82.55238095238096;71.9791013584117;87.29660587639312
0;0;0;10;4;1.0;1.0;2.0;70.0;0.0;1;85.58936170212766;72.77179221548025;87.29660587639312
29;59;89;180;1;1.0;1.0;1.0;20.0;0.0;1;56.857142857142854;57.39890710382514;34.25513598121698
5;15;19;19;2;1.0;1.0;1.0;33.0;0.0;1;78.0656192236599;72.77179221548025;34.25513598121698
0;0;1;11;6;1.0;1.0;1.0;68.0;0.0;1;101.6;73.31741573033707;87.29660587639312
0;0;0;34;6;2.0;2.0;4.0;95.0;35.0;4;67.61974944731024;72.77179221548025;87.29660587639312
14;44;74;164;2;1.0;1.0;1.0;60.0;0.0;1;84.93013100436681;85.65113636363637;34.25513598121698
1;12;36;308;2;1.0;1.0;1.0;50.0;0.0;1;56.62637362637363;71.9791013584117;87.29660587639312
3;33;57;332;4;2.0;1.0;2.0;85.0;35.0;2;82.51466666666667;72.77179221548025;87.29660587639312
28;58;88;88;1;2.0;1.0;3.0;35.0;0.0;1;44.75;57.39890710382514;34.25513598121698
7;23;36;284;12;2.5;5.0;6.0;191.0;53.0;5;60.342919153553986;72.77179221548025;87.29660587639312
0;0;0;244;7;2.0;3.0;3.0;95.0;0.0;2;82.51466666666667;72.77179221548025;87.29660587639312
11;17;34;178;16;4.5;7.0;15.0;300.0;100.0;1;78.90445859872611;72.77179221548025;87.29660587639312
0;27;57;57;2;1.0;1.0;1.0;50.0;5.0;1;67.61974944731024;72.77179221548025;34.25513598121698
11;22;30;298;4;1.0;0.0;4.0;120.0;0.0;1;85.58936170212766;72.77179221548025;87.29660587639312
0;0;26;301;1;2.0;1.0;1.0;18.0;0.0;1;34.389830508474574;39.63456090651558;34.25513598121698
2;8;25;276;2;1.0;1.0;1.0;86.0;30.0;1;82.51466666666667;72.77179221548025;87.29660587639312
0;30;42;314;2;1.5;1.0;1.0;70.0;20.0;1;82.55238095238096;71.9791013584117;87.29660587639312
7;17;27;157;6;2.0;2.0;2.0;206.0;77.0;2;67.61974944731024;72.77179221548025;87.29660587639312
8;20;36;55;4;2.5;2.0;3.0;191.0;77.0;1;78.90445859872611;72.77179221548025;87.29660587639312
0;9;39;39;1;2.0;1.0;1.0;15.0;0.0;1;43.833333333333336;46.363751584283904;34.25513598121698
5;19;34;154;4;1.0;1.0;1.0;62.0;20.0;1;85.58936170212766;72.77179221548025;87.29660587639312
21;51;81;82;4;1.0;1.0;1.0;80.0;15.0;1;65.95817490494296;66.16144578313254;87.29660587639312
0;0;0;0;1;1.0;0.0;1.0;52.0;19.0;1;67.61974944731024;72.77179221548025;87.29660587639312
13;29;41;312;4;1.0;1.0;2.0;75.0;20.0;1;67.61974944731024;72.77179221548025;87.29660587639312
